截止日期_EndDt,区县代码_CountyCd,区县名称_CountyNm,所属城市名称_CityNm,所属省份名称_ProvNm,地区生产总值(亿元)_RegGDP,地区生产总值：第一产业(亿元)_RegGDPPrim,地区生产总值：第一产业增长率(%)_RegGDPPrimGrow,地区生产总值：第二产业(亿元)_RegGDPSecd,地区生产总值：第二产业增长率(%)_RegGDPSecdGrow,地区生产总值：第三产业(亿元)_RegGDPTer,地区生产总值：第三产业增长率(%)_RegGDPTerGrow,地区生产总值增长率(%)_RegGDPGrow,人均地区生产总值(元)_RegGDPCap,
2018-12-31,"330604","上虞区","绍兴市","浙江省","916.52","46.58",,"471.77",,"398.17",,"7.40","115218.00"
2018-12-31,"330624","新昌县","绍兴市","浙江省","421.09","21.00",,"200.08",,"200.01",,"7.40","108704.00"
2018-12-31,"330681","诸暨市","绍兴市","浙江省","1225.25","45.18",,"605.90",,"574.17",,"6.70","103446.00"
2018-12-31,"330683","嵊州市","绍兴市","浙江省","560.65","36.62",,"272.16",,"251.87",,"8.00","80965.00"
2018-12-31,"330700","金华市","金华市","浙江省","4100.23","135.86","1.20","1745.47","5.90","2218.90","5.40","5.50","73428.00"
2018-12-31,"330702","婺城区","金华市","浙江省","567.73","18.21","-4.70","175.72","4.10","373.79","2.40","2.70","87546.00"
2018-12-31,"330703","金东区","金华市","浙江省","201.47","12.95",,"94.74",,"93.78",,"5.80","55502.00"
2018-12-31,"330723","武义县","金华市","浙江省","246.58","14.57",,"127.57",,"104.44",,"5.00","68268.00"
2018-12-31,"330726","浦江县","金华市","浙江省","221.88","9.92",,"110.56",,"101.40",,"2.10","52691.00"
2018-12-31,"330727","磐安县","金华市","浙江省","96.62","11.57",,"43.60",,"41.45",,"7.00","53588.00"
2018-12-31,"330781","兰溪市","金华市","浙江省","375.13","22.87","2.90","196.94","7.60","155.32","7.20","7.10","66207.00"
2018-12-31,"330782","义乌市","金华市","浙江省","1248.11","21.05",,"409.53",,"817.53",,"7.00","95795.00"
2018-12-31,"330783","东阳市","金华市","浙江省","585.00","16.79",,"276.48",,"291.73",,"5.50","69527.00"
2018-12-31,"330784","永康市","金华市","浙江省","557.71","7.93",,"310.33",,"239.44",,"6.00","73373.00"
2018-12-31,"330800","衢州市","衢州市","浙江省","1470.58","80.93","2.30","661.68","8.20","727.97","7.00","7.20","66936.00"
2018-12-31,"330802","柯城区","衢州市","浙江省","192.58","7.80","-6.00","43.41","5.30","141.37","8.30","7.00","110620.00"
2018-12-31,"330803","衢江区","衢州市","浙江省","174.62","19.19","3.40","76.68","7.90","78.75","9.00","7.80","49376.00"
2018-12-31,"330822","常山县","衢州市","浙江省","140.42","7.91",,"59.99",,"72.51",,"6.70","55523.00"
2018-12-31,"330824","开化县","衢州市","浙江省","131.99","13.09",,"43.44",,"75.46",,"6.60","52129.00"
2018-12-31,"330825","龙游县","衢州市","浙江省","241.98","12.01",,"107.40",,"122.57",,"7.40","64909.00"
2018-12-31,"330881","江山市","衢州市","浙江省","300.47","20.85",,"140.25",,"139.37",,"8.30","62383.00"
2018-12-31,"330900","舟山市","舟山市","浙江省","1316.70","142.63",,"428.37","6.00","745.70","7.20","6.70","112490.00"
